discente,escola,ano,turma,texto,respostas,correcao_humana,tempo_inicial,tempo_final,pontuacao,correcao,exata,grafia_incorreta,aceitavel,classe_correta,erro,branco,compreensao
EST_23,CODAP,6,A,Lembranças do passado,"['muito', 'era', 'ganhava', 'viajava', 'diversão', 'saia', 'era', 'era', 'saia', 'que', 'como', 'boa', 'vinha', 'acendia', 'ligava', 'asistia', 'são', 'quer', 'da', 'são', 'tambem', 'que', 'e', 'era', '-', 'foram', 'basil', 'as', 'todos', 'pessoas', 'todas', 'ê', 'era', 'dele', 'era']","['-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', '-', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', '-', '-', '-', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico']",08:09,08:23,"[0.0, 1.0, 0.5, 0.5, 0.0, 0.5, 1.0, 1.0, 0.5, 0.0, 0.0, 0.0, 1.0, 0.5, 0.5, 0.0, 0.5, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 1.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.5]","['erro', 'aceitavel', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'exata', 'exata', 'classe_correta', 'erro', 'erro', 'erro', 'aceitavel', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'erro', 'erro', 'erro', 'exata', 'branco', 'classe_correta', 'erro', 'erro', 'erro', 'erro', 'erro', 'classe_correta', 'classe_correta', 'erro', 'classe_correta']",3,0,2,13,16,1,32.857
EST_24,CODAP,6,A,Lembranças do passado,"['acricunto', 'tinha', 'pouco', 'muito', 'que', 'fazia', 'é', 'é', 'moramos', 'acente', '-', 'que', 'acapa', 'acente', 'que', 'tá', 'é', 'qué', 'foi', 'foi', 'também', 'qué', 'é', 'é', 'comseque', 'vem', 'leva', 'é', 'quando', 'senbre', 'pobres', 'é', 'causão', 'gosto', 'é']","['-', 'mesma classe e campo semântico diferente', '-', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico']",08:09,08:20,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 1.0, 0.0, 1.0, 0.5, 0.0, 0.0, 0.5, 1.0, 0.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.5, 1.0, 1.0, 0.5]","['erro', 'aceitavel', 'erro', 'erro', 'erro', 'classe_correta', 'classe_correta', 'classe_correta', 'aceitavel', 'erro', 'branco', 'erro', 'erro', 'erro', 'erro', 'classe_correta', 'aceitavel', 'erro', 'aceitavel', 'classe_correta', 'erro', 'erro', 'classe_correta', 'aceitavel', 'erro', 'classe_correta', 'classe_correta', 'classe_correta', 'erro', 'erro', 'erro', 'classe_correta', 'grafia_incorreta', 'exata', 'classe_correta']",1,1,5,11,16,1,35.714
EST_25,CODAP,6,B,Lembranças do passado,"['trabalhava', 'recebia', 'tinha', 'viajamos', 'tive', 'sai', 'é', 'é', 'bricamos', 'acendia', 'anoitecia', 'acontecia', 'ligava', 'são', 'ligado', 'escutando', 'era', 'gostava', 'foram', 'eram', 'eram', 'era', 'nossa', 'era', 'pode', '-', '-', 'era', '-', '-', '-', '-', 'tinham', 'gostei', 'são']","['mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', '-', 'mesma classe e campo semântico diferente', '-', '-', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico']",08:00,08:37,"[1.0, 1.0, 0.5, 1.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0, 0.5, 1.0, 0.5, 0.5, 1.0, 1.0, 0.5, 1.0, 0.5, 0.5, 0.5, 0.0, 1.0, 0.5, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 1.0, 1.0]","['exata', 'aceitavel', 'classe_correta', 'aceitavel', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'aceitavel', 'classe_correta', 'aceitavel', 'classe_correta', 'classe_correta', 'aceitavel', 'aceitavel', 'classe_correta', 'exata', 'classe_correta', 'classe_correta', 'classe_correta', 'erro', 'exata', 'classe_correta', 'branco', 'branco', 'classe_correta', 'branco', 'branco', 'branco', 'branco', 'classe_correta', 'grafia_incorreta', 'aceitavel']",3,1,7,17,1,6,55.714
EST_26,CODAP,6,B,Lembranças do passado,"['trabalhava', 'recebia', 'juntamos', 'fomos', 'sentíamos', 'soltava', 'era', 'era', 'andávamos', 'falhava', 'demorávamos', 'aconteceu', 'chegou', 'e', 'novo', 'assistia', 'foi', 'amou', 'eram', 'foram', 'diminuiam', 'cresceu', 'nasciam', 'era', 'tinha', 'todos', 'jogavam', 'aumentou', 'tinham', 'viver', 'crescia', 'foi', 'tinha', 'sou', 'conto']","['mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente']",08:00,08:31,"[1.0, 1.0, 0.5, 1.0, 0.5, 1.0, 1.0, 1.0, 1.0, 0.5, 0.5, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.5, 1.0, 1.0, 0.5, 1.0, 0.5, 0.0, 0.5, 1.0, 0.5, 0.5, 1.0, 0.5, 0.5, 0.5, 0.0]","['exata', 'aceitavel', 'classe_correta', 'aceitavel', 'classe_correta', 'exata', 'exata', 'exata', 'aceitavel', 'classe_correta', 'classe_correta', 'aceitavel', 'exata', 'erro', 'erro', 'aceitavel', 'exata', 'aceitavel', 'aceitavel', 'classe_correta', 'aceitavel', 'aceitavel', 'classe_correta', 'exata', 'classe_correta', 'erro', 'classe_correta', 'aceitavel', 'classe_correta', 'classe_correta', 'grafia_incorreta', 'classe_correta', 'classe_correta', 'classe_correta', 'erro']",7,1,10,13,4,0,70.0
EST_27,CODAP,6,A,Lembranças do passado,"['trabalhava', 'tinha', 'o', 'necessidade', 'tem', 'tem', 'é', 'é', 'ficamos', 'também', 'tinha', 'e', 'para', 'e', 'também', 'nas', 'sempre', 'sempre', 'tem', 'trabalhava', 'tinha', 'sempre', 'quando', 'é', 'dá', 'agente', 'perde', 'é', 'quando', 'sempre', 'assim', 'é', 'tem', 'tambem', 'é']","['mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', '-', '-', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e mesmo campo semântico']",08:09,08:33,"[1.0, 1.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 1.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.0, 0.0, 1.0, 0.5, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.5]","['exata', 'aceitavel', 'erro', 'erro', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'aceitavel', 'erro', 'classe_correta', 'erro', 'erro', 'erro', 'erro', 'erro', 'erro', 'erro', 'classe_correta', 'classe_correta', 'classe_correta', 'erro', 'erro', 'aceitavel', 'classe_correta', 'erro', 'classe_correta', 'classe_correta', 'erro', 'erro', 'erro', 'classe_correta', 'classe_correta', 'erro', 'classe_correta']",1,0,3,14,17,0,31.429
EST_28,CODAP,6,B,Lembranças do passado,"['trabalho', 'tem', 'tem', 'vai', 'tem', 'faz', 'é', 'é', 'paramos', 'liga', 'acendemo', 'acontece', 'acabava', 'desligam', 'também', 'sem', 'e', 'ama', 'eram', 'e', 'eram', 'era', 'eram', 'era', 'é', 'todos', 'ericam', 'era', 'eram', 'é', 'eletronicos', 'era', 'diminui', 'era', 'ficava']","['mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico']",08:00,08:25,"[0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.5, 1.0, 0.0, 0.5, 0.5, 1.0, 1.0, 0.5, 0.0, 0.5, 0.5, 0.5, 1.0, 0.0, 1.0, 0.5, 0.5, 0.5]","['erro', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'classe_correta', 'classe_correta', 'erro', 'erro', 'erro', 'classe_correta', 'aceitavel', 'erro', 'classe_correta', 'classe_correta', 'aceitavel', 'exata', 'classe_correta', 'erro', 'classe_correta', 'classe_correta', 'classe_correta', 'exata', 'erro', 'exata', 'classe_correta', 'classe_correta', 'classe_correta']",3,0,2,22,8,0,45.714
EST_29,CODAP,6,A,Lembranças do passado,"['trabalhava', 'ganhava', 'tinha', 'trabalhava', 'era', 'balansavão', 'era', 'era', 'brincavão', 'passavão', 'entardecia', 'acontecia', 'faltava', '-', 'passa', 'via', 'era', 'queria', 'era', 'era', '-', '-', '-', '-', 'usavam', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']","['mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', '-', '-', '-', 'mesma classe e mesmo campo semântico', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']",08:09,08:50,"[1.0, 1.0, 0.5, 0.5, 0.5, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.5, 0.5, 0.0, 0.5, 0.0, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['exata', 'exata', 'classe_correta', 'classe_correta', 'classe_correta', 'erro', 'exata', 'exata', 'erro', 'grafia_incorreta', 'erro', 'classe_correta', 'classe_correta', 'branco', 'classe_correta', 'erro', 'aceitavel', 'classe_correta', 'classe_correta', 'classe_correta', 'branco', 'branco', 'branco', 'branco', 'classe_correta', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco']",4,1,1,10,4,15,31.429
EST_30,CODAP,6,A,Lembranças do passado,"['fanzendeiro', 'era', 'tinha', 'pasava', 'eu', 'fumasava', 'era', 'é', 'andavamos', 'acendia', 'fumasava', 'aconteceu', 'acabou', 'apagaram', 'desligou', 'não', 'era', 'queria', 'uma', 'foi', 'entrava', 'linda', 'acontecia', 'era', 'compraria', 'consiguisi', 'economia', 'é', 'querem', '-', 'amor', 'é', 'era', 'não', 'é']","['-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico']",08:09,08:30,"[0.0, 1.0, 0.5, 0.5, 0.0, 0.5, 1.0, 0.5, 1.0, 0.5, 0.5, 1.0, 0.5, 1.0, 0.5, 0.0, 1.0, 0.5, 0.0, 0.5, 0.5, 0.0, 0.5, 1.0, 1.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.5, 0.5, 0.0, 0.5]","['erro', 'aceitavel', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'exata', 'classe_correta', 'aceitavel', 'classe_correta', 'classe_correta', 'aceitavel', 'classe_correta', 'aceitavel', 'classe_correta', 'erro', 'aceitavel', 'classe_correta', 'erro', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'exata', 'aceitavel', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'branco', 'erro', 'classe_correta', 'classe_correta', 'erro', 'classe_correta']",2,0,6,19,7,1,50.0
EST_31,CODAP,6,A,Lembranças do passado,"['dava', 'ganhava', 'tinha', 'foi', 'centiu', 'fazia', 'era', 'era', 'andava', 'corria', 'ta', 'acontecia', 'faltava', 'ascendia', 'ligava', 'escutavam', 'era', 'chorava', 'dava', 'andavam', 'andavam', 'era', 'surgiam', 'era', 'tinha', 'ganhavam', '-', 'crescia', 'viam', 'era', 'crescia', 'era', 'criava', 'gosta', 'era']","['mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico']",08:09,08:42,"[1.0, 1.0, 0.5, 0.5, 0.5, 0.5, 1.0, 1.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0, 1.0, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0, 1.0, 0.5, 0.5, 0.0, 1.0, 0.5, 1.0, 1.0, 1.0, 0.5, 1.0, 0.5]","['aceitavel', 'exata', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'exata', 'exata', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'aceitavel', 'aceitavel', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'aceitavel', 'exata', 'classe_correta', 'classe_correta', 'branco', 'grafia_incorreta', 'classe_correta', 'aceitavel', 'grafia_incorreta', 'exata', 'classe_correta', 'grafia_incorreta', 'classe_correta']",5,3,5,21,0,1,67.143
EST_32,CODAP,6,B,Lembranças do passado,"['trabalhava', 'ganhava', 'juntou', 'viajou', 'que', 'tem', 'é', 'é', 'vamos', 'passava', 'acontecia', 'aconteciam', 'acabava', 'acendiam', 'ligava', 'escutava', 'era', 'gostava', 'era', 'usavam', 'sumiam', 'almentava', 'aconteciam', 'era', 'usava', 'outras', '-', '-', 'queriam', 'almentasse', 'pois', 'seria', 'causaria', 'gostava', 'é']","['mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico']",08:00,08:33,"[1.0, 1.0, 1.0, 0.5, 0.0, 0.5, 0.5, 0.5, 0.5, 1.0, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0, 1.0, 0.5, 0.5, 0.5, 1.0, 0.5, 1.0, 1.0, 0.5, 0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.5, 1.0, 1.0, 0.5]","['exata', 'exata', 'exata', 'classe_correta', 'erro', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'exata', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'aceitavel', 'aceitavel', 'classe_correta', 'classe_correta', 'classe_correta', 'aceitavel', 'classe_correta', 'aceitavel', 'exata', 'classe_correta', 'erro', 'branco', 'branco', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'aceitavel', 'aceitavel', 'classe_correta']",5,0,6,19,3,2,58.571
EST_33,CODAP,6,A,Lembranças do passado,"['dono', 'ganha', 'o', 'o', 'ele', 'soutava', 'era', 'era', 'brincavamos', 'a', 'brincavamos', 'acontecia', 'acabava', 'e', 'falava', 'ouvindo', 'era', 'gostava', 'são', 'irão', 'andando', 'linda', 'acontecia', 'era', 'tinha', 'pagase', 'para', 'era', 'tinha', 'amar', 'agora', 'é', 'de', 'gosto', 'em']","['-', 'mesma classe e mesmo campo semântico', '-', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e mesmo campo semântico', '-']",08:09,08:33,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.5, 0.5, 0.5, 0.0, 0.5, 1.0, 1.0, 0.5, 1.0, 0.5, 0.5, 0.0, 0.5, 1.0, 0.5, 0.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.5, 0.0, 1.0, 0.0]","['erro', 'aceitavel', 'erro', 'erro', 'erro', 'grafia_incorreta', 'exata', 'exata', 'grafia_incorreta', 'erro', 'classe_correta', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'aceitavel', 'aceitavel', 'classe_correta', 'aceitavel', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'exata', 'classe_correta', 'erro', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'erro', 'exata', 'erro']",4,2,4,14,11,0,48.571
EST_34,CODAP,6,A,Lembranças do passado,"['fazia', 'ganhava', 'tinha', 'foi', 'foi', 'tinha', 'era', 'era', 'íamos', 'aparecia', 'chovia', 'aconteceu', 'caiu', 'e', 'transmissor', 'as', 'era', 'foi', 'era', 'eram', 'foram', 'legal', 'chegando', 'é', 'pessa', 'passa', 'compra', 'cressia', 'viram', 'é', 'crescia', 'era', 'gera', 'gostei', 'estão']","['mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico']",08:09,08:14,"[1.0, 1.0, 0.5, 0.5, 0.5, 0.5, 1.0, 1.0, 1.0, 0.5, 1.0, 1.0, 0.5, 0.0, 0.0, 0.0, 1.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.5, 1.0, 0.0, 0.5, 0.5, 0.5, 0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","['aceitavel', 'exata', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'exata', 'exata', 'aceitavel', 'classe_correta', 'aceitavel', 'aceitavel', 'classe_correta', 'erro', 'erro', 'erro', 'aceitavel', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'aceitavel', 'erro', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'exata', 'grafia_incorreta', 'exata', 'aceitavel', 'grafia_incorreta', 'exata']",6,2,7,15,5,0,64.286
